False,0.26483750343322754,1,alpha-beta,expetr minimax
False,0.26683712005615234,1,alpha-beta,expetr minimax
False,0.23341798782348633,1,alpha-beta,expetr minimax
False,0.2638401985168457,1,alpha-beta,expetr minimax
False,0.2658367156982422,1,alpha-beta,expetr minimax
False,0.23486328125,1,alpha-beta,expetr minimax
False,0.26384758949279785,1,alpha-beta,expetr minimax
False,0.26642584800720215,1,alpha-beta,expetr minimax
False,0.21686363220214844,1,alpha-beta,expetr minimax
False,0.2638401985168457,1,alpha-beta,expetr minimax
False,0.26949071884155273,1,alpha-beta,expetr minimax
False,0.2318575382232666,1,alpha-beta,expetr minimax
False,0.26686906814575195,1,alpha-beta,expetr minimax
False,0.28259897232055664,1,alpha-beta,expetr minimax
False,0.2538464069366455,1,alpha-beta,expetr minimax
False,0.2838261127471924,1,alpha-beta,expetr minimax
False,0.2848327159881592,1,alpha-beta,expetr minimax
False,0.25385379791259766,1,alpha-beta,expetr minimax
False,0.2830502986907959,1,alpha-beta,expetr minimax
False,0.2833743095397949,1,alpha-beta,expetr minimax
False,0.2538425922393799,1,alpha-beta,expetr minimax
False,0.2838411331176758,1,alpha-beta,expetr minimax
False,0.28284406661987305,1,alpha-beta,expetr minimax
False,0.25385403633117676,1,alpha-beta,expetr minimax
False,0.28484511375427246,1,alpha-beta,expetr minimax
False,0.2829599380493164,1,alpha-beta,expetr minimax
False,0.2538447380065918,1,alpha-beta,expetr minimax
False,0.28340578079223633,1,alpha-beta,expetr minimax
False,0.2828254699707031,1,alpha-beta,expetr minimax
False,0.2538447380065918,1,alpha-beta,expetr minimax
False,0.2868313789367676,1,alpha-beta,expetr minimax
False,0.2908625602722168,1,alpha-beta,expetr minimax
False,0.17390012741088867,1,alpha-beta,expetr minimax
False,0.19887542724609375,1,alpha-beta,expetr minimax
False,0.1739044189453125,1,alpha-beta,expetr minimax
False,0.15191292762756348,1,alpha-beta,expetr minimax
False,0.1748969554901123,1,alpha-beta,expetr minimax
False,0.17589664459228516,1,alpha-beta,expetr minimax
False,0.0779569149017334,1,alpha-beta,expetr minimax
False,0.0919499397277832,1,alpha-beta,expetr minimax
False,0.09194350242614746,1,alpha-beta,expetr minimax
False,0.05447840690612793,1,alpha-beta,expetr minimax
False,0.06396889686584473,1,alpha-beta,expetr minimax
False,0.06295895576477051,1,alpha-beta,expetr minimax
False,0.06296753883361816,1,alpha-beta,expetr minimax
False,0.06298613548278809,1,alpha-beta,expetr minimax
False,0.06299662590026855,1,alpha-beta,expetr minimax
False,0.06296539306640625,1,alpha-beta,expetr minimax
False,0.07296156883239746,1,alpha-beta,expetr minimax
False,0.07126832008361816,1,alpha-beta,expetr minimax
False,0.0729527473449707,1,alpha-beta,expetr minimax
False,0.07995104789733887,1,alpha-beta,expetr minimax
False,0.003998756408691406,1,alpha-beta,expetr minimax
False,0.08195042610168457,1,alpha-beta,expetr minimax
False,0.09323883056640625,1,alpha-beta,expetr minimax
False,0.09094452857971191,1,alpha-beta,expetr minimax
False,0.06995606422424316,1,alpha-beta,expetr minimax
False,0.07895112037658691,1,alpha-beta,expetr minimax
False,0.07095623016357422,1,alpha-beta,expetr minimax
False,0.06094026565551758,1,alpha-beta,expetr minimax
False,0.06795835494995117,1,alpha-beta,expetr minimax
False,0.06795883178710938,1,alpha-beta,expetr minimax
False,0.07095575332641602,1,alpha-beta,expetr minimax
False,0.06795835494995117,1,alpha-beta,expetr minimax
False,0.06858205795288086,1,alpha-beta,expetr minimax
False,0.06196141242980957,1,alpha-beta,expetr minimax
False,0.06995749473571777,1,alpha-beta,expetr minimax
False,0.06995701789855957,1,alpha-beta,expetr minimax
False,0.06096291542053223,1,alpha-beta,expetr minimax
False,0.06995487213134766,1,alpha-beta,expetr minimax
False,0.06995916366577148,1,alpha-beta,expetr minimax
False,0.06196284294128418,1,alpha-beta,expetr minimax
False,0.07095575332641602,1,alpha-beta,expetr minimax
False,0.07095527648925781,1,alpha-beta,expetr minimax
False,0.06196260452270508,1,alpha-beta,expetr minimax
False,0.06895852088928223,1,alpha-beta,expetr minimax
False,0.07156133651733398,1,alpha-beta,expetr minimax
False,0.059964656829833984,1,alpha-beta,expetr minimax
False,0.07095789909362793,1,alpha-beta,expetr minimax
False,0.06896829605102539,1,alpha-beta,expetr minimax
False,0.05996537208557129,1,alpha-beta,expetr minimax
False,0.06895995140075684,1,alpha-beta,expetr minimax
False,0.0689554214477539,1,alpha-beta,expetr minimax
False,0.06096363067626953,1,alpha-beta,expetr minimax
False,0.07095599174499512,1,alpha-beta,expetr minimax
False,0.07095551490783691,1,alpha-beta,expetr minimax
False,0.06196260452270508,1,alpha-beta,expetr minimax
False,0.06995773315429688,1,alpha-beta,expetr minimax
False,0.0704808235168457,1,alpha-beta,expetr minimax
False,0.05995535850524902,1,alpha-beta,expetr minimax
False,0.06795859336853027,1,alpha-beta,expetr minimax
False,0.06795644760131836,1,alpha-beta,expetr minimax
False,0.06096053123474121,1,alpha-beta,expetr minimax
False,0.06796050071716309,1,alpha-beta,expetr minimax
False,0.06995701789855957,1,alpha-beta,expetr minimax
False,0.05995535850524902,1,alpha-beta,expetr minimax
False,0.06895589828491211,1,alpha-beta,expetr minimax
False,0.06895971298217773,1,alpha-beta,expetr minimax
False,0.05996274948120117,1,alpha-beta,expetr minimax
False,0.0679636001586914,1,alpha-beta,expetr minimax
False,0.06795930862426758,1,alpha-beta,expetr minimax
False,0.060961246490478516,1,alpha-beta,expetr minimax
False,0.06795811653137207,1,alpha-beta,expetr minimax
False,0.06995701789855957,1,alpha-beta,expetr minimax
False,0.05996274948120117,1,alpha-beta,expetr minimax
False,0.06795406341552734,1,alpha-beta,expetr minimax
False,0.06796050071716309,1,alpha-beta,expetr minimax
False,0.059958457946777344,1,alpha-beta,expetr minimax
False,0.06795883178710938,1,alpha-beta,expetr minimax
False,0.06795787811279297,1,alpha-beta,expetr minimax
False,0.05997514724731445,1,alpha-beta,expetr minimax
False,0.06757736206054688,1,alpha-beta,expetr minimax
False,0.06795835494995117,1,alpha-beta,expetr minimax
False,0.059963226318359375,1,alpha-beta,expetr minimax
False,0.0889427661895752,1,alpha-beta,expetr minimax
False,0.08794546127319336,1,alpha-beta,expetr minimax
False,0.08095002174377441,1,alpha-beta,expetr minimax
False,0.08795571327209473,1,alpha-beta,expetr minimax
False,0.08794426918029785,1,alpha-beta,expetr minimax
False,0.07995104789733887,1,alpha-beta,expetr minimax
False,0.0869443416595459,1,alpha-beta,expetr minimax
False,0.08794593811035156,1,alpha-beta,expetr minimax
False,0.07995033264160156,1,alpha-beta,expetr minimax
False,0.08795523643493652,1,alpha-beta,expetr minimax
False,0.08795428276062012,1,alpha-beta,expetr minimax
False,0.0799567699432373,1,alpha-beta,expetr minimax
False,0.08909010887145996,1,alpha-beta,expetr minimax
False,0.08994436264038086,1,alpha-beta,expetr minimax
False,0.08057379722595215,1,alpha-beta,expetr minimax
False,0.08794593811035156,1,alpha-beta,expetr minimax
False,0.08994460105895996,1,alpha-beta,expetr minimax
False,0.08094954490661621,1,alpha-beta,expetr minimax
False,0.09094381332397461,1,alpha-beta,expetr minimax
False,0.0889439582824707,1,alpha-beta,expetr minimax
False,0.002997875213623047,1,alpha-beta,expetr minimax
False,0.0039980411529541016,1,alpha-beta,expetr minimax
False,0.0889444351196289,1,alpha-beta,expetr minimax
False,0.08094453811645508,1,alpha-beta,expetr minimax
False,0.08994412422180176,1,alpha-beta,expetr minimax
False,0.06795787811279297,1,alpha-beta,expetr minimax
False,0.06096696853637695,1,alpha-beta,expetr minimax
False,0.5218017101287842,2,alpha-beta,expetr minimax
False,0.5216968059539795,2,alpha-beta,expetr minimax
False,0.5226845741271973,2,alpha-beta,expetr minimax
False,0.5992941856384277,2,alpha-beta,expetr minimax
False,0.6069839000701904,2,alpha-beta,expetr minimax
False,0.5206999778747559,2,alpha-beta,expetr minimax
False,0.5962212085723877,2,alpha-beta,expetr minimax
False,0.6137206554412842,2,alpha-beta,expetr minimax
False,0.531383752822876,2,alpha-beta,expetr minimax
False,0.6016330718994141,2,alpha-beta,expetr minimax
False,0.6128842830657959,2,alpha-beta,expetr minimax
False,0.5286755561828613,2,alpha-beta,expetr minimax
False,0.601360559463501,2,alpha-beta,expetr minimax
False,0.6246166229248047,2,alpha-beta,expetr minimax
False,0.5211181640625,2,alpha-beta,expetr minimax
False,0.005994081497192383,1,alpha-beta,expetr minimax
False,0.05296468734741211,1,alpha-beta,expetr minimax
False,0.05296635627746582,1,alpha-beta,expetr minimax
False,0.05396676063537598,1,alpha-beta,expetr minimax
False,0.09893989562988281,1,alpha-beta,expetr minimax
False,0.09993886947631836,1,alpha-beta,expetr minimax
False,0.09993886947631836,1,alpha-beta,expetr minimax
False,0.14990901947021484,1,alpha-beta,expetr minimax
False,0.14990973472595215,1,alpha-beta,expetr minimax
False,0.17089486122131348,1,alpha-beta,expetr minimax
False,0.2338542938232422,1,alpha-beta,expetr minimax
False,0.23185515403747559,1,alpha-beta,expetr minimax
False,0.23086309432983398,1,alpha-beta,expetr minimax
False,0.2768375873565674,1,alpha-beta,expetr minimax
False,0.2788398265838623,1,alpha-beta,expetr minimax
False,0.2764148712158203,1,alpha-beta,expetr minimax
False,0.3247995376586914,1,alpha-beta,expetr minimax
False,0.2218647003173828,1,alpha-beta,expetr minimax
False,0.18788480758666992,1,alpha-beta,expetr minimax
False,0.18146157264709473,1,alpha-beta,expetr minimax
False,0.19987726211547852,1,alpha-beta,expetr minimax
False,0.19988298416137695,1,alpha-beta,expetr minimax
False,0.23485469818115234,1,alpha-beta,expetr minimax
False,0.2354443073272705,1,alpha-beta,expetr minimax
False,0.23685526847839355,1,alpha-beta,expetr minimax
False,0.2738316059112549,1,alpha-beta,expetr minimax
False,0.2758371829986572,1,alpha-beta,expetr minimax
False,0.2363297939300537,1,alpha-beta,expetr minimax
False,0.27483034133911133,1,alpha-beta,expetr minimax
False,0.2768387794494629,1,alpha-beta,expetr minimax
False,0.214188814163208,1,alpha-beta,expetr minimax
False,0.005995988845825195,1,alpha-beta,expetr minimax
False,0.04797029495239258,1,alpha-beta,expetr minimax
False,0.04896998405456543,1,alpha-beta,expetr minimax
False,0.04797029495239258,1,alpha-beta,expetr minimax
False,0.09294366836547852,1,alpha-beta,expetr minimax
False,0.08994507789611816,1,alpha-beta,expetr minimax
False,0.0909426212310791,1,alpha-beta,expetr minimax
False,0.08994483947753906,1,alpha-beta,expetr minimax
False,0.08994436264038086,1,alpha-beta,expetr minimax
False,0.08994412422180176,1,alpha-beta,expetr minimax
False,0.13091778755187988,1,alpha-beta,expetr minimax
False,0.13192439079284668,1,alpha-beta,expetr minimax
False,0.132918119430542,1,alpha-beta,expetr minimax
False,0.17589139938354492,1,alpha-beta,expetr minimax
False,0.17689061164855957,1,alpha-beta,expetr minimax
False,0.1728954315185547,1,alpha-beta,expetr minimax
False,0.21486902236938477,1,alpha-beta,expetr minimax
False,0.21686053276062012,1,alpha-beta,expetr minimax
False,0.21405506134033203,1,alpha-beta,expetr minimax
False,0.258040189743042,1,alpha-beta,expetr minimax
False,0.25789666175842285,1,alpha-beta,expetr minimax
False,0.1871044635772705,1,alpha-beta,expetr minimax
False,0.22197651863098145,1,alpha-beta,expetr minimax
False,0.22600221633911133,1,alpha-beta,expetr minimax
False,0.22202301025390625,1,alpha-beta,expetr minimax
False,0.25883913040161133,1,alpha-beta,expetr minimax
False,0.22086787223815918,1,alpha-beta,expetr minimax
False,0.1853013038635254,1,alpha-beta,expetr minimax
False,0.22086429595947266,1,alpha-beta,expetr minimax
False,0.22295331954956055,1,alpha-beta,expetr minimax
False,0.14397501945495605,1,alpha-beta,expetr minimax
False,0.19301581382751465,1,alpha-beta,expetr minimax
False,0.18988442420959473,1,alpha-beta,expetr minimax
False,0.1910707950592041,1,alpha-beta,expetr minimax
False,0.19288063049316406,1,alpha-beta,expetr minimax
False,0.1918811798095703,1,alpha-beta,expetr minimax
False,0.16388154029846191,1,alpha-beta,expetr minimax
False,0.19106531143188477,1,alpha-beta,expetr minimax
False,0.19193482398986816,1,alpha-beta,expetr minimax
False,0.19188213348388672,1,alpha-beta,expetr minimax
False,0.21986627578735352,1,alpha-beta,expetr minimax
False,0.22086191177368164,1,alpha-beta,expetr minimax
False,0.21908235549926758,1,alpha-beta,expetr minimax
False,0.24785423278808594,1,alpha-beta,expetr minimax
False,0.26784372329711914,1,alpha-beta,expetr minimax
False,0.2668344974517822,1,alpha-beta,expetr minimax
False,0.29581165313720703,1,alpha-beta,expetr minimax
False,0.2668342590332031,1,alpha-beta,expetr minimax
False,0.2378530502319336,1,alpha-beta,expetr minimax
False,0.267833948135376,1,alpha-beta,expetr minimax
False,0.26683545112609863,1,alpha-beta,expetr minimax
False,0.23944473266601562,1,alpha-beta,expetr minimax
False,0.26883387565612793,1,alpha-beta,expetr minimax
False,0.23885321617126465,1,alpha-beta,expetr minimax
False,0.21087002754211426,1,alpha-beta,expetr minimax
False,0.2388606071472168,1,alpha-beta,expetr minimax
False,0.07496070861816406,1,alpha-beta,expetr minimax
False,0.04659104347229004,1,alpha-beta,expetr minimax
False,0.04996967315673828,1,alpha-beta,expetr minimax
False,0.2178635597229004,1,alpha-beta,expetr minimax
False,0.18988394737243652,1,alpha-beta,expetr minimax
False,0.12792134284973145,1,alpha-beta,expetr minimax
False,0.15660786628723145,1,alpha-beta,expetr minimax
False,0.15690112113952637,1,alpha-beta,expetr minimax
False,0.15790271759033203,1,alpha-beta,expetr minimax
False,0.15890216827392578,1,alpha-beta,expetr minimax
False,0.10093092918395996,1,alpha-beta,expetr minimax
False,0.11592841148376465,1,alpha-beta,expetr minimax
False,0.1169281005859375,1,alpha-beta,expetr minimax
False,0.11893367767333984,1,alpha-beta,expetr minimax
False,0.1349172592163086,1,alpha-beta,expetr minimax
False,0.13549113273620605,1,alpha-beta,expetr minimax
False,0.1169285774230957,1,alpha-beta,expetr minimax
False,0.13391637802124023,1,alpha-beta,expetr minimax
False,0.1329185962677002,1,alpha-beta,expetr minimax
False,0.11792755126953125,1,alpha-beta,expetr minimax
False,0.13192176818847656,1,alpha-beta,expetr minimax
False,0.1339249610900879,1,alpha-beta,expetr minimax
False,0.11772584915161133,1,alpha-beta,expetr minimax
False,0.13391518592834473,1,alpha-beta,expetr minimax
False,0.13191866874694824,1,alpha-beta,expetr minimax
False,0.1189272403717041,1,alpha-beta,expetr minimax
False,0.13391757011413574,1,alpha-beta,expetr minimax
False,0.13391900062561035,1,alpha-beta,expetr minimax
False,0.11792612075805664,1,alpha-beta,expetr minimax
False,0.13391852378845215,1,alpha-beta,expetr minimax
False,0.133589506149292,1,alpha-beta,expetr minimax
False,0.1189260482788086,1,alpha-beta,expetr minimax
False,0.13391804695129395,1,alpha-beta,expetr minimax
False,0.1349170207977295,1,alpha-beta,expetr minimax
False,0.11592817306518555,1,alpha-beta,expetr minimax
False,0.1349165439605713,1,alpha-beta,expetr minimax
False,0.1329195499420166,1,alpha-beta,expetr minimax
False,0.118927001953125,1,alpha-beta,expetr minimax
False,0.13463115692138672,1,alpha-beta,expetr minimax
False,0.13391566276550293,1,alpha-beta,expetr minimax
False,0.1169278621673584,1,alpha-beta,expetr minimax
False,0.1349174976348877,1,alpha-beta,expetr minimax
False,0.1329207420349121,1,alpha-beta,expetr minimax
False,0.11793231964111328,1,alpha-beta,expetr minimax
False,0.13391542434692383,1,alpha-beta,expetr minimax
False,0.13391757011413574,1,alpha-beta,expetr minimax
False,0.1169283390045166,1,alpha-beta,expetr minimax
False,0.13292145729064941,1,alpha-beta,expetr minimax
False,0.13472867012023926,1,alpha-beta,expetr minimax
False,0.11792778968811035,1,alpha-beta,expetr minimax
False,0.1329176425933838,1,alpha-beta,expetr minimax
False,0.13291668891906738,1,alpha-beta,expetr minimax
False,0.136915922164917,1,alpha-beta,expetr minimax
False,0.1389148235321045,1,alpha-beta,expetr minimax
False,0.13591861724853516,1,alpha-beta,expetr minimax
False,0.12086224555969238,1,alpha-beta,expetr minimax
False,0.13591480255126953,1,alpha-beta,expetr minimax
False,0.13791918754577637,1,alpha-beta,expetr minimax
False,0.12093305587768555,1,alpha-beta,expetr minimax
False,0.1370096206665039,1,alpha-beta,expetr minimax
False,0.13692021369934082,1,alpha-beta,expetr minimax
False,0.12093377113342285,1,alpha-beta,expetr minimax
False,0.13692331314086914,1,alpha-beta,expetr minimax
False,0.13692545890808105,1,alpha-beta,expetr minimax
False,0.11992764472961426,1,alpha-beta,expetr minimax
False,0.0049991607666015625,1,alpha-beta,expetr minimax
False,0.13891911506652832,1,alpha-beta,expetr minimax
False,0.14041852951049805,1,alpha-beta,expetr minimax
False,0.15390372276306152,1,alpha-beta,expetr minimax
False,0.15295076370239258,1,alpha-beta,expetr minimax
False,0.13491582870483398,1,alpha-beta,expetr minimax
False,0.1329188346862793,1,alpha-beta,expetr minimax
False,0.13292288780212402,1,alpha-beta,expetr minimax
False,0.11693859100341797,1,alpha-beta,expetr minimax
False,0.13391518592834473,1,alpha-beta,expetr minimax
False,0.13292551040649414,1,alpha-beta,expetr minimax
False,0.11792778968811035,1,alpha-beta,expetr minimax
False,0.13300657272338867,1,alpha-beta,expetr minimax
False,0.13568830490112305,1,alpha-beta,expetr minimax
False,0.1169281005859375,1,alpha-beta,expetr minimax
False,0.13391733169555664,1,alpha-beta,expetr minimax
False,0.1329197883605957,1,alpha-beta,expetr minimax
False,0.05196833610534668,1,alpha-beta,expetr minimax
False,0.05996251106262207,1,alpha-beta,expetr minimax
False,0.05896329879760742,1,alpha-beta,expetr minimax
False,0.05096912384033203,1,alpha-beta,expetr minimax
False,0.05896425247192383,1,alpha-beta,expetr minimax
False,0.05996298789978027,1,alpha-beta,expetr minimax
False,0.05096840858459473,1,alpha-beta,expetr minimax
False,0.05896639823913574,1,alpha-beta,expetr minimax
False,0.05896282196044922,1,alpha-beta,expetr minimax
False,0.05096864700317383,1,alpha-beta,expetr minimax
False,0.05996441841125488,1,alpha-beta,expetr minimax
False,0.05896496772766113,1,alpha-beta,expetr minimax
False,0.05996274948120117,1,alpha-beta,expetr minimax
False,0.06695890426635742,1,alpha-beta,expetr minimax
False,0.06696629524230957,1,alpha-beta,expetr minimax
False,0.06795597076416016,1,alpha-beta,expetr minimax
False,0.06296086311340332,1,alpha-beta,expetr minimax
False,0.06795978546142578,1,alpha-beta,expetr minimax
False,0.059967994689941406,1,alpha-beta,expetr minimax
False,0.06817746162414551,1,alpha-beta,expetr minimax
False,0.06996273994445801,1,alpha-beta,expetr minimax
False,0.05996131896972656,1,alpha-beta,expetr minimax
False,0.06895732879638672,1,alpha-beta,expetr minimax
False,0.06896162033081055,1,alpha-beta,expetr minimax
False,0.060964107513427734,1,alpha-beta,expetr minimax
False,0.02698230743408203,1,alpha-beta,expetr minimax
False,0.5336818695068359,2,alpha-beta,expetr minimax
False,0.4577212333679199,2,alpha-beta,expetr minimax
False,0.5299901962280273,2,alpha-beta,expetr minimax
False,0.5296826362609863,2,alpha-beta,expetr minimax
False,0.5304267406463623,2,alpha-beta,expetr minimax
False,0.606266975402832,2,alpha-beta,expetr minimax
False,0.6046276092529297,2,alpha-beta,expetr minimax
False,0.6026320457458496,2,alpha-beta,expetr minimax
False,0.6026291847229004,2,alpha-beta,expetr minimax
False,0.6042530536651611,2,alpha-beta,expetr minimax
False,0.5306451320648193,2,alpha-beta,expetr minimax
False,0.602630615234375,2,alpha-beta,expetr minimax
False,0.6064119338989258,2,alpha-beta,expetr minimax
False,0.5315957069396973,2,alpha-beta,expetr minimax
False,0.6039681434631348,2,alpha-beta,expetr minimax
False,0.6038882732391357,2,alpha-beta,expetr minimax
False,0.5286781787872314,2,alpha-beta,expetr minimax
False,0.6074042320251465,2,alpha-beta,expetr minimax
False,0.6056272983551025,2,alpha-beta,expetr minimax
False,0.5325913429260254,2,alpha-beta,expetr minimax
False,0.6026284694671631,2,alpha-beta,expetr minimax
False,0.602719783782959,2,alpha-beta,expetr minimax
False,0.5305211544036865,2,alpha-beta,expetr minimax
False,0.6056251525878906,2,alpha-beta,expetr minimax
False,0.6022627353668213,2,alpha-beta,expetr minimax
False,0.40443921089172363,2,alpha-beta,expetr minimax
False,0.4717118740081787,2,alpha-beta,expetr minimax
False,0.47070884704589844,2,alpha-beta,expetr minimax
False,0.4067671298980713,2,alpha-beta,expetr minimax
False,0.47271275520324707,2,alpha-beta,expetr minimax
False,0.37079715728759766,2,alpha-beta,expetr minimax
False,0.3697926998138428,2,alpha-beta,expetr minimax
False,0.43323826789855957,2,alpha-beta,expetr minimax
False,0.4327714443206787,2,alpha-beta,expetr minimax
False,0.43230319023132324,2,alpha-beta,expetr minimax
False,0.434114933013916,2,alpha-beta,expetr minimax
False,0.4397299289703369,2,alpha-beta,expetr minimax
False,0.4337317943572998,2,alpha-beta,expetr minimax
False,0.499253511428833,2,alpha-beta,expetr minimax
False,0.005994081497192383,1,alpha-beta,expetr minimax
False,0.04996943473815918,1,alpha-beta,expetr minimax
False,0.05097031593322754,1,alpha-beta,expetr minimax
False,0.05097079277038574,1,alpha-beta,expetr minimax
False,0.09393978118896484,1,alpha-beta,expetr minimax
False,0.09494280815124512,1,alpha-beta,expetr minimax
False,0.09394240379333496,1,alpha-beta,expetr minimax
False,0.1389145851135254,1,alpha-beta,expetr minimax
False,0.13791489601135254,1,alpha-beta,expetr minimax
False,0.13891386985778809,1,alpha-beta,expetr minimax
False,0.18288969993591309,1,alpha-beta,expetr minimax
False,0.1838841438293457,1,alpha-beta,expetr minimax
False,0.1840651035308838,1,alpha-beta,expetr minimax
False,0.22988295555114746,1,alpha-beta,expetr minimax
False,0.23105502128601074,1,alpha-beta,expetr minimax
False,0.1838855743408203,1,alpha-beta,expetr minimax
False,0.22818565368652344,1,alpha-beta,expetr minimax
False,0.24903082847595215,1,alpha-beta,expetr minimax
False,0.2458491325378418,1,alpha-beta,expetr minimax
False,0.29303979873657227,1,alpha-beta,expetr minimax
False,0.29112672805786133,1,alpha-beta,expetr minimax
False,0.2918281555175781,1,alpha-beta,expetr minimax
False,0.3379018306732178,1,alpha-beta,expetr minimax
False,0.2418198585510254,1,alpha-beta,expetr minimax
False,0.23985910415649414,1,alpha-beta,expetr minimax
False,0.27583742141723633,1,alpha-beta,expetr minimax
False,0.2458486557006836,1,alpha-beta,expetr minimax
False,0.24285149574279785,1,alpha-beta,expetr minimax
False,0.2758302688598633,1,alpha-beta,expetr minimax
False,0.18888568878173828,1,alpha-beta,expetr minimax
False,0.16190123558044434,1,alpha-beta,expetr minimax
False,0.1898806095123291,1,alpha-beta,expetr minimax
False,0.19089770317077637,1,alpha-beta,expetr minimax
False,0.16190695762634277,1,alpha-beta,expetr minimax
False,0.19189095497131348,1,alpha-beta,expetr minimax
False,0.1914539337158203,1,alpha-beta,expetr minimax
False,0.06096172332763672,1,alpha-beta,expetr minimax
False,0.16390085220336914,1,alpha-beta,expetr minimax
False,0.2044215202331543,1,alpha-beta,expetr minimax
False,0.19887804985046387,1,alpha-beta,expetr minimax
False,0.2018744945526123,1,alpha-beta,expetr minimax
